시설종류,순번,장사시설명,품목분류,품목,규격,금액
봉안시설,1343,파주추모공원 봉안당,개인단,무우전-4단(개인단),"영구(5년선납기준,1년 5만원)",3500000
봉안시설,1344,파주추모공원 봉안당,개인단,무우전-5단(개인단),"영구(5년선납기준,1년 5만원)",4000000
봉안시설,1345,파주추모공원 봉안당,개인단,무우전-6단(개인단),"영구(5년선납기준,1년 5만원)",4000000
봉안시설,1346,파주추모공원 봉안당,개인단,무우전-7단(개인단),"영구(5년선납기준,1년 5만원)",3000000
봉안시설,1347,파주추모공원 봉안당,개인단,무우전-8단(개인단),"영구(5년선납기준,1년 5만원)",2000000
봉안시설,1348,파주추모공원 봉안당,개인단,무우전-9단(개인단),"영구(5년선납기준,1년 5만원)",1500000
봉안시설,1349,파주추모공원 봉안당,개인단,지장전(2층)-1단(개인단),"영구(5년선납기준,1년 5만원)",2500000
봉안시설,1350,파주추모공원 봉안당,개인단,지장전(2층)-2단(개인단),"영구(5년선납기준,1년 5만원)",3500000
봉안시설,1351,파주추모공원 봉안당,개인단,지장전(2층)-3단(개인단),"영구(5년선납기준,1년 5만원)",4000000
봉안시설,1352,파주추모공원 봉안당,개인단,지장전(2층)-4단(개인단),"영구(5년선납기준,1년 5만원)",5000000
봉안시설,1353,파주추모공원 봉안당,개인단,지장전(2층)-5단(개인단),"영구(5년선납기준,1년 5만원)",5500000
봉안시설,1354,파주추모공원 봉안당,개인단,지장전(2층)-6단(개인단),"영구(5년선납기준,1년 5만원)",5500000
봉안시설,1355,파주추모공원 봉안당,개인단,지장전(2층)-7단(개인단),"영구(5년선납기준,1년 5만원)",4000000
봉안시설,1356,파주추모공원 봉안당,개인단,지장전(2층)-8단(개인단),"영구(5년선납기준,1년 5만원)",3000000
봉안시설,1357,파주추모공원 봉안당,개인단,지장전(2층)-9단(개인단),"영구(5년선납기준,1년 5만원)",2000000
봉안시설,1358,파주추모공원 봉안당,개인단,지장전(2층)-10단(개인단),"영구(5년선납기준,1년 5만원)",1500000
봉안시설,1359,파주추모공원 봉안당,개인단,하늘품(신관)-1단(개인단),"영구(5년선납기준,1년 5만원)",5000000
봉안시설,1360,파주추모공원 봉안당,개인단,하늘품(신관)-2단(개인단),"영구(5년선납기준,1년 5만원)",6000000
봉안시설,1361,파주추모공원 봉안당,개인단,하늘품(신관)-3단(개인단),"영구(5년선납기준,1년 5만원)",7000000
봉안시설,1362,파주추모공원 봉안당,개인단,하늘품(신관)-4단(개인단),"영구(5년선납기준,1년 5만원)",8000000
봉안시설,1363,파주추모공원 봉안당,개인단,하늘품(신관)-5단(개인단),"영구(5년선납기준,1년 5만원)",8000000
봉안시설,1364,파주추모공원 봉안당,개인단,하늘품(신관)-6단(개인단),"영구(5년선납기준,1년 5만원)",6000000
봉안시설,1365,파주추모공원 봉안당,개인단,하늘품(신관)-7단(개인단),"영구(5년선납기준,1년 5만원)",4500000
봉안시설,1366,대한불교선각종정향사,개인단,기간안치(10년), ,600000
봉안시설,1367,대한불교선각종정향사,개인단,영구안치, ,2000000
봉안시설,1368,(재)미타불교원,개인단,1층 개인단,"1단~8단(300만원~800만원) 5년 관리비 25만원,영구 관리비 150만원",3250000
봉안시설,1369,(재)미타불교원,부부단,1층 부부단,"1단~8단(600만원~1600만원) 5년 관리비 50만원, 영구관리비 300만원",6500000
봉안시설,1370,(재)미타불교원,개인단,2층 개인단,"1단~12단(200만원~550만원) 5년 관리비 25만원,영구 관리비 150만원",2250000
봉안시설,1371,(재)미타불교원,부부단,2층 부부단,"1단~12단(400만원~1100만원) 5년 관리비 50만원,영구 관리비 300만원",4500000
봉안시설,1372,삼성개발공원묘원(봉안),기타,토지사용료,평방미터,697000
봉안시설,1373,삼성개발공원묘원(봉안),기타,관리비,평방미터,9091
봉안시설,1374,오향중흥교회 봉안시설 부활동산추모공원,개인단,사용료 (관내),믿음관,4375000
봉안시설,1375,오향중흥교회 봉안시설 부활동산추모공원,부부단,사용료 (관내),믿음관,8750000
봉안시설,1376,오향중흥교회 봉안시설 부활동산추모공원,개인단,사용료 (관내),사랑관,4375000
봉안시설,1377,오향중흥교회 봉안시설 부활동산추모공원,부부단,사용료 (관내),사랑관,8750000
봉안시설,1378,오향중흥교회 봉안시설 부활동산추모공원,개인단,사용료 (관내),소망관,4710000
봉안시설,1379,오향중흥교회 봉안시설 부활동산추모공원,부부단,사용료 (관내),소망관,9420000
봉안시설,1380,오향중흥교회 봉안시설 부활동산추모공원,개인단,사용료 (관내),안식관,4710000
봉안시설,1381,오향중흥교회 봉안시설 부활동산추모공원,부부단,사용료 (관내),안식관,9420000
봉안시설,1382,오향중흥교회 봉안시설 부활동산추모공원,기타,관리비 (관내),1년,50000
봉안시설,1383,(재)분당메모리얼파크,개인단,봉안담-개인형(9단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 58,000원 납부 / 봉안작업비 : 10만원",4045000
봉안시설,1384,(재)분당메모리얼파크,개인단,봉안담-개인형(8단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 58,000원 납부 / 봉안작업비 : 10만원",4245000
봉안시설,1385,(재)분당메모리얼파크,개인단,봉안담-개인형(7단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 58,000원 납부 / 봉안작업비 : 10만원",4445000
봉안시설,1386,(재)분당메모리얼파크,개인단,봉안담-개인형(6단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 58,000원 납부 / 봉안작업비 : 10만원",4645000
봉안시설,1387,(재)분당메모리얼파크,개인단,봉안담-개인형(5단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 58,000원 납부 / 봉안작업비 : 10만원",4645000
봉안시설,1388,(재)분당메모리얼파크,개인단,봉안담-개인형(4단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 58,000원 납부 / 봉안작업비 : 10만원",4645000
봉안시설,1389,(재)분당메모리얼파크,개인단,봉안담-개인형(3단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 58,000원 납부 / 봉안작업비 : 10만원",4645000
봉안시설,1390,(재)분당메모리얼파크,개인단,봉안담-개인형(2단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 58,000원 납부 / 봉안작업비 : 10만원",4645000
봉안시설,1391,(재)분당메모리얼파크,개인단,봉안담-개인형(1단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 58,000원 납부 / 봉안작업비 : 10만원",4645000
봉안시설,1392,(재)분당메모리얼파크,부부단,봉안담-부부형(9단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 96,800원 납부 / 봉안작업비 : 10만원",7042000
봉안시설,1393,(재)분당메모리얼파크,부부단,봉안담-부부형(8단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 96,800원 납부 / 봉안작업비 : 10만원",7342000
봉안시설,1394,(재)분당메모리얼파크,부부단,봉안담-부부형(7단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 96,800원 납부 / 봉안작업비 : 10만원",7642000
봉안시설,1395,(재)분당메모리얼파크,부부단,봉안담-부부형(6단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 96,800원 납부 / 봉안작업비 : 10만원",7842000
봉안시설,1396,(재)분당메모리얼파크,부부단,봉안담-부부형(5단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 96,800원 납부 / 봉안작업비 : 10만원",7842000
봉안시설,1397,(재)분당메모리얼파크,부부단,봉안담-부부형(4단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 96,800원 납부 / 봉안작업비 : 10만원",7842000
봉안시설,1398,(재)분당메모리얼파크,부부단,봉안담-부부형(3단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 96,800원 납부 / 봉안작업비 : 10만원",7842000
봉안시설,1399,(재)분당메모리얼파크,부부단,봉안담-부부형(2단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 96,800원 납부 / 봉안작업비 : 10만원",7842000
봉안시설,1400,(재)분당메모리얼파크,부부단,봉안담-부부형(1단),"초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 96,800원 납부 / 봉안작업비 : 10만원",7842000
봉안시설,1401,(재)분당메모리얼파크,,데이지 봉안묘,"최대안치위수 : 2위 / 초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 58,200원 납부 / 안치료 : 20만원 / 각자료 : 10만~50만원",11949000
봉안시설,1402,(재)분당메모리얼파크,,아이리스 봉안묘,"최대안치위수 : 4위 / 초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 87,300원 납부 / 안치료 : 20만원 / 각자료 : 10만~50만원",15942000
봉안시설,1403,(재)분당메모리얼파크,,매그놀리아 봉안묘,"최대안치위수 : 8위 / 초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 87,300원 납부 / 안치료 : 20만원 / 각자료 : 10만~50만원",17924000
봉안시설,1404,(재)분당메모리얼파크,,오키드 봉안묘,"최대안치위수 : 12위 / 초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 116,400원 납부 / 안치료 : 20만원 / 각자료 : 10만~50만원",19898000
봉안시설,1405,(재)분당메모리얼파크,,로터스 봉안묘,"최대안치위수: 12위 / 초기 5년분 관리비 포함 / 6년차부터 2년마다 관리비 174,600원 납부 / 안치료 : 20만원 / 각자료 : 10만~50만원",29847000
봉안시설,1406,원흥사 납골탑,개인단,납골당 비용, ,4000000
봉안시설,1407,모악추모공원,개인단,[일반실]개인단 1단,영구분양,3400000
봉안시설,1408,모악추모공원,개인단,[일반실]개인단 2단,영구분양,4000000
봉안시설,1409,모악추모공원,개인단,[일반실]개인단 3단,영구분양,4900000
봉안시설,1410,모악추모공원,개인단,[일반실]개인단 4단,영구분양,5300000
봉안시설,1411,모악추모공원,개인단,[일반실]개인단 5단,영구분양,5800000
봉안시설,1412,모악추모공원,개인단,[일반실]개인단 6단,영구분양,5300000
봉안시설,1413,모악추모공원,개인단,[일반실]개인단 7단,영구분양,4500000
봉안시설,1414,모악추모공원,개인단,[일반실]개인단 8단,영구분양,3000000
봉안시설,1415,모악추모공원,개인단,[일반실]개인단 9단,영구분양,2400000
봉안시설,1416,모악추모공원,부부단,[일반실]부부단 1단,영구분양,6700000
봉안시설,1417,모악추모공원,부부단,[일반실]부부단 2단,영구분양,7900000
봉안시설,1418,모악추모공원,부부단,[일반실]부부단 3단,영구분양,9700000
봉안시설,1419,모악추모공원,부부단,[일반실]부부단 4단,영구분양,10500000
봉안시설,1420,모악추모공원,부부단,[일반실]부부단 5단,영구분양,11500000
봉안시설,1421,모악추모공원,부부단,[일반실]부부단 6단,영구분양,10500000
봉안시설,1422,모악추모공원,부부단,[일반실]부부단 7단,영구분양,8900000
봉안시설,1423,모악추모공원,부부단,[일반실]부부단 8단,영구분양,5900000
봉안시설,1424,모악추모공원,부부단,[일반실]부부단 9단,영구분양,4700000
봉안시설,1425,모악추모공원,기타,[일반실 관리비] 1위당,10년,500000
봉안시설,1426,모악추모공원,부부단,[특별실] 부부단 1단,영구분양,18000000
봉안시설,1427,모악추모공원,부부단,[특별실] 부부단 2단,영구분양,22000000
봉안시설,1428,모악추모공원,부부단,[특별실] 부부단 3단,영구분양,25000000
봉안시설,1429,모악추모공원,부부단,[특별실] 부부단 4단,영구분양,25000000
봉안시설,1430,모악추모공원,부부단,[특별실] 부부단 5단,영구분양,25000000
봉안시설,1431,모악추모공원,부부단,[특별실] 부부단 6단,영구분양,25000000
봉안시설,1432,모악추모공원,부부단,[특별실] 부부단 7단,영구분양,22000000
봉안시설,1433,모악추모공원,기타,[특별실 관리비] 1위당,10년,1000000
봉안시설,1434,모악추모공원,개인단,[신규 일반실] 개인단 1단,영구분양,4500000
봉안시설,1435,모악추모공원,개인단,[신규 일반실] 개인단 2단,영구분양,5200000
봉안시설,1436,모악추모공원,개인단,[신규 일반실] 개인단 3단,영구분양,5600000
봉안시설,1437,모악추모공원,개인단,[신규 일반실] 개인단 4단,영구분양,6000000
봉안시설,1438,모악추모공원,개인단,[신규 일반실] 개인단 5단,영구분양,6500000
봉안시설,1439,모악추모공원,개인단,[신규 일반실] 개인단 6단,영구분양,6000000
봉안시설,1440,모악추모공원,개인단,[신규 일반실] 개인단 7단,영구분양,5500000
봉안시설,1441,모악추모공원,개인단,[신규 일반실] 개인단 8단,영구분양,4700000
봉안시설,1442,모악추모공원,부부단,[신규 일반실] 부부단 1단,영구분양,9000000
봉안시설,1443,모악추모공원,부부단,[신규 일반실] 부부단 2단,영구분양,10400000
봉안시설,1444,모악추모공원,부부단,[신규 일반실] 부부단 3단,영구분양,11200000
봉안시설,1445,모악추모공원,부부단,[신규 일반실] 부부단 4단,영구분양,12000000
봉안시설,1446,모악추모공원,부부단,[신규 일반실] 부부단 5단,영구분양,13000000
봉안시설,1447,모악추모공원,부부단,[신규 일반실] 부부단 6단,영구분양,12000000
봉안시설,1448,모악추모공원,부부단,[신규 일반실] 부부단 7단,영구분양,11000000
봉안시설,1449,모악추모공원,부부단,[신규 일반실] 부부단 8단,영구분양,9400000
봉안시설,1450,신불산추모공원 납골당,개인단,1단," 개인단, 관리비 32,000원/년",2000000
봉안시설,1451,신불산추모공원 납골당,개인단,2단,"  개인단, 관리비 32,000원/년",3000000
